epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,613.936,0.83596,0.71292,0.84353,0.92057,0.89284,0.95654,0.71722,0.78756,0.51338,0.83385,0.000129381,0.000129381,0.000129381
30,634.615,0.81795,0.7004,0.83776,0.88981,0.92498,0.95518,0.71416,0.79107,0.51614,0.83601,0.000127609,0.000127609,0.000127609
31,655.558,0.82784,0.69681,0.84049,0.87973,0.93397,0.95682,0.71675,0.78613,0.52305,0.83441,0.000125837,0.000125837,0.000125837
32,676.318,0.81925,0.68014,0.83885,0.90885,0.89498,0.95689,0.71959,0.78273,0.51496,0.83352,0.000124065,0.000124065,0.000124065
33,697.15,0.80974,0.66816,0.83687,0.91161,0.89967,0.95907,0.71536,0.78736,0.50882,0.83456,0.000122293,0.000122293,0.000122293
34,717.874,0.8122,0.67013,0.83726,0.92804,0.89662,0.95893,0.71881,0.77663,0.50439,0.83163,0.000120521,0.000120521,0.000120521
35,738.593,0.8143,0.6611,0.83937,0.8867,0.91866,0.96256,0.72279,0.77737,0.49962,0.83302,0.000118749,0.000118749,0.000118749
36,759.231,0.81606,0.64763,0.83639,0.92304,0.9148,0.96292,0.72827,0.77043,0.4871,0.83081,0.000116976,0.000116976,0.000116976
37,780.067,0.79863,0.64175,0.83914,0.90735,0.92173,0.96355,0.72461,0.7775,0.49716,0.83239,0.000115204,0.000115204,0.000115204
38,800.836,0.80353,0.63411,0.83524,0.92912,0.91607,0.96623,0.73015,0.77902,0.48833,0.83253,0.000113432,0.000113432,0.000113432
39,821.568,0.81053,0.6295,0.83604,0.92771,0.92277,0.96644,0.72687,0.78814,0.493,0.83423,0.00011166,0.00011166,0.00011166
40,842.408,0.7932,0.61137,0.83395,0.93576,0.90396,0.96548,0.72654,0.77857,0.48119,0.83324,0.000109888,0.000109888,0.000109888
41,863.197,0.79592,0.60489,0.83541,0.92799,0.92219,0.96505,0.72842,0.77635,0.48434,0.82998,0.000108116,0.000108116,0.000108116
42,883.969,0.79794,0.60703,0.83264,0.92041,0.92205,0.96729,0.72587,0.77398,0.48424,0.83451,0.000106344,0.000106344,0.000106344
43,904.841,0.78824,0.60058,0.83376,0.92461,0.93064,0.97003,0.73345,0.76737,0.47616,0.8309,0.000104572,0.000104572,0.000104572
44,925.707,0.79296,0.5894,0.83258,0.9113,0.94276,0.96939,0.73227,0.77271,0.4736,0.83195,0.0001028,0.0001028,0.0001028
45,946.785,0.78235,0.58798,0.83167,0.89235,0.95645,0.97018,0.73595,0.77071,0.47332,0.8289,0.000101028,0.000101028,0.000101028
46,967.893,0.77785,0.58462,0.83167,0.95004,0.90521,0.97098,0.73533,0.76912,0.46857,0.83026,9.92555e-05,9.92555e-05,9.92555e-05
47,988.764,0.77997,0.58394,0.8312,0.87794,0.96417,0.96953,0.73624,0.76597,0.47107,0.832,9.74834e-05,9.74834e-05,9.74834e-05
48,1009.64,0.77822,0.57639,0.82947,0.93572,0.91609,0.9727,0.73545,0.76155,0.4701,0.8309,9.57113e-05,9.57113e-05,9.57113e-05
49,1030.5,0.7781,0.56871,0.82947,0.89988,0.95388,0.97176,0.73382,0.77028,0.47298,0.83189,9.39392e-05,9.39392e-05,9.39392e-05
50,1051.42,0.77576,0.55887,0.83308,0.94183,0.93141,0.97315,0.7356,0.76345,0.46135,0.83172,9.21671e-05,9.21671e-05,9.21671e-05
51,1072.15,0.76926,0.55706,0.82795,0.93517,0.94755,0.97308,0.74176,0.75927,0.45829,0.82869,9.0395e-05,9.0395e-05,9.0395e-05
52,1092.56,0.76953,0.55189,0.82686,0.94221,0.93691,0.97394,0.74193,0.75729,0.4574,0.82796,8.86229e-05,8.86229e-05,8.86229e-05
53,1113.45,0.76096,0.54865,0.82871,0.92587,0.94583,0.97423,0.74271,0.76363,0.45448,0.83058,8.68508e-05,8.68508e-05,8.68508e-05
54,1134.25,0.75468,0.54365,0.82913,0.90791,0.95642,0.97413,0.74034,0.76309,0.45196,0.8318,8.50787e-05,8.50787e-05,8.50787e-05
55,1155.05,0.76639,0.54654,0.82862,0.93984,0.93813,0.97511,0.74284,0.76036,0.4545,0.82938,8.33066e-05,8.33066e-05,8.33066e-05
56,1175.75,0.75458,0.53709,0.82892,0.93403,0.94204,0.97677,0.74658,0.75789,0.44954,0.82908,8.15345e-05,8.15345e-05,8.15345e-05
57,1196.53,0.77112,0.54323,0.82835,0.93829,0.93928,0.97704,0.74115,0.76042,0.45469,0.82909,7.97624e-05,7.97624e-05,7.97624e-05
58,1217.36,0.75368,0.52737,0.82593,0.94303,0.94234,0.97465,0.74668,0.75871,0.44763,0.82908,7.79903e-05,7.79903e-05,7.79903e-05
59,1238.22,0.75608,0.53042,0.82871,0.93878,0.94159,0.97486,0.74558,0.75754,0.44708,0.8283,7.62182e-05,7.62182e-05,7.62182e-05
60,1258.85,0.76192,0.52758,0.82453,0.93887,0.94264,0.97663,0.746,0.75687,0.44133,0.82987,7.44461e-05,7.44461e-05,7.44461e-05
61,1279.62,0.75687,0.52917,0.82644,0.95264,0.93582,0.97606,0.74626,0.75037,0.44318,0.82902,7.2674e-05,7.2674e-05,7.2674e-05
62,1300.55,0.74905,0.51779,0.82659,0.94842,0.93785,0.97768,0.74618,0.74679,0.44348,0.82676,7.09019e-05,7.09019e-05,7.09019e-05
63,1321.66,0.74411,0.51738,0.82588,0.94495,0.94435,0.97785,0.75146,0.74681,0.44235,0.8275,6.91298e-05,6.91298e-05,6.91298e-05
64,1342.57,0.75559,0.51735,0.8263,0.94733,0.94365,0.97884,0.75843,0.74774,0.43203,0.8266,6.73577e-05,6.73577e-05,6.73577e-05
65,1363.39,0.73921,0.51308,0.82374,0.95133,0.94742,0.9788,0.7496,0.75058,0.44291,0.8272,6.55856e-05,6.55856e-05,6.55856e-05
66,1384.29,0.73478,0.50913,0.82631,0.94115,0.94547,0.97882,0.75318,0.75167,0.43996,0.82897,6.38135e-05,6.38135e-05,6.38135e-05
67,1405.17,0.74179,0.50543,0.82302,0.94508,0.95382,0.97875,0.75004,0.74706,0.43201,0.8294,6.20414e-05,6.20414e-05,6.20414e-05
68,1426.16,0.73577,0.50317,0.82408,0.94422,0.94342,0.9751,0.75417,0.7468,0.43598,0.82862,6.02693e-05,6.02693e-05,6.02693e-05
69,1447.22,0.7316,0.49998,0.82306,0.94961,0.94072,0.97634,0.75473,0.74004,0.42985,0.826,5.84972e-05,5.84972e-05,5.84972e-05
70,1468.05,0.73694,0.49927,0.82474,0.94041,0.94669,0.97809,0.7556,0.74038,0.42923,0.8285,5.67251e-05,5.67251e-05,5.67251e-05
71,1488.94,0.71964,0.48622,0.81889,0.93099,0.95774,0.98008,0.75576,0.74721,0.43136,0.82918,5.4953e-05,5.4953e-05,5.4953e-05
72,1509.67,0.72837,0.495,0.82229,0.94108,0.94689,0.97999,0.75387,0.75094,0.43361,0.82991,5.31809e-05,5.31809e-05,5.31809e-05
73,1530.28,0.72187,0.49262,0.82133,0.94909,0.94152,0.9785,0.75121,0.7453,0.42914,0.82757,5.14088e-05,5.14088e-05,5.14088e-05
74,1551,0.72086,0.48848,0.82331,0.94147,0.94893,0.97851,0.75403,0.74288,0.42559,0.82817,4.96367e-05,4.96367e-05,4.96367e-05
75,1571.65,0.73337,0.49112,0.81994,0.94705,0.9476,0.97896,0.74973,0.74046,0.43109,0.82678,4.78646e-05,4.78646e-05,4.78646e-05
76,1592.41,0.72102,0.47848,0.82343,0.93664,0.95663,0.97808,0.75022,0.74075,0.43274,0.82659,4.60925e-05,4.60925e-05,4.60925e-05
77,1613.06,0.7204,0.48538,0.8204,0.93789,0.94792,0.97882,0.75722,0.73937,0.42761,0.82653,4.43204e-05,4.43204e-05,4.43204e-05
78,1633.9,0.72245,0.48236,0.81547,0.93433,0.95324,0.97839,0.75721,0.73879,0.42819,0.82644,4.25483e-05,4.25483e-05,4.25483e-05
79,1654.78,0.72024,0.48746,0.82481,0.94441,0.94765,0.97895,0.75175,0.74494,0.42818,0.82696,4.07762e-05,4.07762e-05,4.07762e-05
80,1675.61,0.71654,0.47984,0.82059,0.93291,0.96024,0.97889,0.75189,0.73848,0.42621,0.82594,3.90041e-05,3.90041e-05,3.90041e-05
81,1696.81,0.72062,0.47446,0.82151,0.94576,0.9525,0.98019,0.75557,0.73694,0.42287,0.82775,3.7232e-05,3.7232e-05,3.7232e-05
82,1717.73,0.71485,0.47645,0.81875,0.94015,0.9516,0.97876,0.75576,0.73669,0.4252,0.82481,3.54599e-05,3.54599e-05,3.54599e-05
83,1738.64,0.71684,0.47406,0.8166,0.94511,0.94919,0.97888,0.75706,0.73348,0.42281,0.82499,3.36878e-05,3.36878e-05,3.36878e-05
84,1759.62,0.71312,0.47168,0.81652,0.94828,0.94842,0.97981,0.75255,0.73622,0.4219,0.82452,3.19157e-05,3.19157e-05,3.19157e-05
85,1780.45,0.70785,0.47152,0.81615,0.9565,0.94622,0.97979,0.75718,0.73462,0.41855,0.82513,3.01436e-05,3.01436e-05,3.01436e-05
86,1801.37,0.7145,0.47576,0.81657,0.95493,0.94309,0.97945,0.75671,0.73467,0.41893,0.82522,2.83715e-05,2.83715e-05,2.83715e-05
87,1822.31,0.7074,0.46643,0.82256,0.94609,0.94772,0.97948,0.75568,0.73123,0.41802,0.82585,2.65994e-05,2.65994e-05,2.65994e-05
88,1843.11,0.7077,0.46168,0.81783,0.94235,0.95207,0.97904,0.75225,0.7343,0.41453,0.82601,2.48273e-05,2.48273e-05,2.48273e-05
89,1864.06,0.70847,0.46547,0.81776,0.95368,0.94952,0.9805,0.76186,0.73304,0.41715,0.82597,2.30552e-05,2.30552e-05,2.30552e-05
90,1884.75,0.70446,0.46265,0.81975,0.95066,0.94477,0.97964,0.75436,0.73251,0.41853,0.82658,2.12831e-05,2.12831e-05,2.12831e-05
91,1912.65,0.69634,0.46559,0.82143,0.94525,0.9398,0.97757,0.74447,0.7459,0.43558,0.82879,1.9511e-05,1.9511e-05,1.9511e-05
92,1933.08,0.68936,0.45801,0.81929,0.94355,0.95439,0.97914,0.74355,0.73923,0.43189,0.82717,1.77389e-05,1.77389e-05,1.77389e-05
93,1953.52,0.67762,0.45051,0.81756,0.94901,0.94794,0.97958,0.74929,0.73564,0.42486,0.82734,1.59668e-05,1.59668e-05,1.59668e-05
94,1974.09,0.67693,0.44994,0.81966,0.94911,0.94368,0.97875,0.74643,0.7358,0.42239,0.82738,1.41947e-05,1.41947e-05,1.41947e-05
95,1994.53,0.67677,0.4451,0.81978,0.95022,0.94927,0.97998,0.75111,0.73641,0.42223,0.82708,1.24226e-05,1.24226e-05,1.24226e-05
96,2014.98,0.66997,0.43877,0.81566,0.94689,0.94968,0.98041,0.75312,0.73593,0.42099,0.8274,1.06505e-05,1.06505e-05,1.06505e-05
97,2035.69,0.67613,0.44231,0.81546,0.95351,0.94493,0.98026,0.75173,0.73574,0.41982,0.82709,8.8784e-06,8.8784e-06,8.8784e-06
98,2056.32,0.66971,0.43849,0.81392,0.96016,0.93499,0.98026,0.75279,0.73335,0.41673,0.82706,7.1063e-06,7.1063e-06,7.1063e-06
99,2076.98,0.67305,0.4384,0.8174,0.93407,0.95381,0.97956,0.7538,0.7364,0.41783,0.82755,5.3342e-06,5.3342e-06,5.3342e-06
100,2097.61,0.66188,0.43271,0.81261,0.95205,0.94336,0.98048,0.75347,0.73334,0.41611,0.82757,3.5621e-06,3.5621e-06,3.5621e-06
