epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,396.37,0.91375,0.93623,0.85193,0.87112,0.83531,0.91706,0.66651,0.84278,0.61408,0.84462,0.00014533,0.00014533,0.00014533
21,415.984,0.89006,0.89806,0.84612,0.90674,0.8246,0.90687,0.6614,0.83475,0.59843,0.84082,0.000143558,0.000143558,0.000143558
22,435.527,0.89808,0.88564,0.849,0.87626,0.85906,0.9253,0.67151,0.83867,0.58911,0.8412,0.000141786,0.000141786,0.000141786
23,455.193,0.88486,0.85468,0.84471,0.8913,0.85524,0.94303,0.69494,0.82544,0.57977,0.83927,0.000140014,0.000140014,0.000140014
24,474.821,0.87986,0.8436,0.84031,0.89118,0.85551,0.92961,0.67398,0.82276,0.58202,0.83811,0.000138242,0.000138242,0.000138242
25,494.354,0.87337,0.8212,0.84136,0.90942,0.8471,0.93204,0.67919,0.81326,0.5621,0.83531,0.00013647,0.00013647,0.00013647
26,514.029,0.87421,0.80299,0.84161,0.86816,0.87394,0.93514,0.68373,0.8146,0.56158,0.83674,0.000134697,0.000134697,0.000134697
27,533.655,0.87582,0.79372,0.84277,0.91537,0.86776,0.94493,0.69178,0.81126,0.55279,0.83576,0.000132925,0.000132925,0.000132925
28,552.983,0.85942,0.77701,0.84129,0.87257,0.87201,0.93899,0.68434,0.81863,0.56428,0.83805,0.000131153,0.000131153,0.000131153
29,572.306,0.86058,0.75956,0.84206,0.92668,0.87222,0.93842,0.68676,0.80796,0.55118,0.83646,0.000129381,0.000129381,0.000129381
30,591.904,0.84331,0.7557,0.83714,0.86927,0.92327,0.95912,0.70686,0.80195,0.53947,0.83386,0.000127609,0.000127609,0.000127609
31,611.454,0.85514,0.74551,0.83937,0.89794,0.88898,0.94371,0.69729,0.80448,0.54373,0.83413,0.000125837,0.000125837,0.000125837
32,630.996,0.84757,0.72736,0.83866,0.9248,0.88647,0.94524,0.69454,0.8079,0.53155,0.83817,0.000124065,0.000124065,0.000124065
33,650.624,0.84384,0.72195,0.83809,0.94012,0.89528,0.9504,0.69567,0.80365,0.53045,0.83523,0.000122293,0.000122293,0.000122293
34,670.3,0.83998,0.71674,0.83636,0.88682,0.95023,0.96706,0.71682,0.80608,0.5249,0.83732,0.000120521,0.000120521,0.000120521
35,689.942,0.84012,0.70725,0.83916,0.94294,0.89322,0.96098,0.71136,0.80191,0.51957,0.83623,0.000118749,0.000118749,0.000118749
36,709.605,0.8434,0.69017,0.83716,0.92393,0.9248,0.96903,0.71917,0.80032,0.5117,0.83488,0.000116976,0.000116976,0.000116976
37,729.3,0.83111,0.68642,0.83675,0.94185,0.89324,0.96809,0.72038,0.79982,0.51938,0.83392,0.000115204,0.000115204,0.000115204
38,748.955,0.83091,0.67751,0.83538,0.93559,0.89088,0.95583,0.70839,0.79432,0.50689,0.8335,0.000113432,0.000113432,0.000113432
39,768.525,0.84029,0.67925,0.83467,0.93112,0.90395,0.96391,0.71412,0.80856,0.51525,0.83746,0.00011166,0.00011166,0.00011166
40,788.028,0.82453,0.66051,0.83503,0.88997,0.94926,0.96689,0.71648,0.78564,0.50684,0.83476,0.000109888,0.000109888,0.000109888
41,807.648,0.81853,0.64408,0.83301,0.93214,0.90641,0.96015,0.71092,0.78959,0.50135,0.83114,0.000108116,0.000108116,0.000108116
42,827.369,0.83105,0.64815,0.83149,0.92451,0.91034,0.95321,0.70741,0.79051,0.50716,0.83264,0.000106344,0.000106344,0.000106344
43,846.85,0.81353,0.64561,0.82956,0.88025,0.96434,0.96903,0.71732,0.78558,0.49877,0.83126,0.000104572,0.000104572,0.000104572
44,866.494,0.81647,0.62737,0.83037,0.93862,0.92576,0.97394,0.7209,0.78698,0.49679,0.8318,0.0001028,0.0001028,0.0001028
45,886.004,0.80921,0.62787,0.83056,0.89144,0.96326,0.9718,0.72846,0.7784,0.4915,0.82951,0.000101028,0.000101028,0.000101028
46,905.705,0.80229,0.6252,0.83059,0.92235,0.95532,0.97222,0.7228,0.7808,0.48627,0.8303,9.92555e-05,9.92555e-05,9.92555e-05
47,925.142,0.81304,0.62639,0.83217,0.92603,0.93887,0.97009,0.72351,0.78348,0.4919,0.83277,9.74834e-05,9.74834e-05,9.74834e-05
48,944.614,0.80972,0.61616,0.82873,0.92406,0.95037,0.96936,0.72833,0.7746,0.48483,0.8302,9.57113e-05,9.57113e-05,9.57113e-05
49,964.518,0.80391,0.61022,0.82773,0.89818,0.96069,0.97284,0.72291,0.78538,0.48951,0.83278,9.39392e-05,9.39392e-05,9.39392e-05
50,984.228,0.80095,0.60223,0.83223,0.94548,0.92033,0.97145,0.72764,0.78121,0.48318,0.83152,9.21671e-05,9.21671e-05,9.21671e-05
51,1003.72,0.7958,0.59848,0.82765,0.91906,0.95135,0.97348,0.73284,0.78271,0.47822,0.83014,9.0395e-05,9.0395e-05,9.0395e-05
52,1023.23,0.80221,0.5953,0.82724,0.93544,0.94183,0.97446,0.73146,0.77106,0.48439,0.83004,8.86229e-05,8.86229e-05,8.86229e-05
53,1042.88,0.78198,0.58099,0.8275,0.94103,0.94263,0.9729,0.72475,0.78401,0.48562,0.83109,8.68508e-05,8.68508e-05,8.68508e-05
54,1062.65,0.78711,0.589,0.82938,0.89658,0.96972,0.97676,0.73676,0.77169,0.47553,0.82904,8.50787e-05,8.50787e-05,8.50787e-05
55,1082.18,0.79464,0.58498,0.82598,0.88378,0.96825,0.97397,0.73194,0.77203,0.47677,0.8296,8.33066e-05,8.33066e-05,8.33066e-05
56,1101.99,0.78725,0.58274,0.82893,0.93036,0.93947,0.9715,0.73169,0.769,0.47553,0.8282,8.15345e-05,8.15345e-05,8.15345e-05
57,1121.54,0.8028,0.58912,0.82843,0.93605,0.92527,0.97084,0.73154,0.77467,0.47488,0.82985,7.97624e-05,7.97624e-05,7.97624e-05
58,1141.17,0.78262,0.57015,0.82503,0.92732,0.93605,0.97461,0.73434,0.76732,0.46894,0.82993,7.79903e-05,7.79903e-05,7.79903e-05
59,1160.77,0.78963,0.5722,0.82838,0.9374,0.94599,0.97426,0.74098,0.76621,0.46532,0.82902,7.62182e-05,7.62182e-05,7.62182e-05
60,1180.39,0.78625,0.5676,0.82368,0.94195,0.93646,0.97504,0.73477,0.773,0.46752,0.8311,7.44461e-05,7.44461e-05,7.44461e-05
61,1199.82,0.78808,0.57002,0.82718,0.93713,0.93672,0.97446,0.73341,0.77195,0.46975,0.8298,7.2674e-05,7.2674e-05,7.2674e-05
62,1219.5,0.77842,0.56098,0.82657,0.93444,0.9485,0.97763,0.74349,0.76249,0.46435,0.82654,7.09019e-05,7.09019e-05,7.09019e-05
63,1239.06,0.7761,0.55717,0.82438,0.91822,0.9613,0.97962,0.73901,0.76262,0.45654,0.82756,6.91298e-05,6.91298e-05,6.91298e-05
64,1258.67,0.78104,0.55817,0.8246,0.93116,0.95135,0.97897,0.742,0.76666,0.45808,0.82858,6.73577e-05,6.73577e-05,6.73577e-05
65,1278.31,0.77096,0.55451,0.8234,0.94628,0.94254,0.97887,0.73754,0.7659,0.46622,0.8278,6.55856e-05,6.55856e-05,6.55856e-05
66,1297.9,0.76525,0.54925,0.82648,0.93486,0.95048,0.9784,0.7411,0.76569,0.46175,0.82897,6.38135e-05,6.38135e-05,6.38135e-05
67,1317.33,0.77633,0.54737,0.82461,0.94161,0.92782,0.97859,0.74063,0.76669,0.46261,0.82997,6.20414e-05,6.20414e-05,6.20414e-05
68,1336.91,0.76464,0.54098,0.82399,0.93828,0.95319,0.97822,0.74462,0.75888,0.46089,0.82862,6.02693e-05,6.02693e-05,6.02693e-05
69,1356.39,0.76249,0.53786,0.82323,0.93508,0.95191,0.97921,0.74744,0.75547,0.45328,0.82632,5.84972e-05,5.84972e-05,5.84972e-05
70,1375.96,0.76967,0.54043,0.8252,0.9485,0.94631,0.97797,0.74879,0.75602,0.45206,0.82733,5.67251e-05,5.67251e-05,5.67251e-05
71,1395.53,0.75303,0.53047,0.82075,0.93345,0.94819,0.97633,0.74422,0.75832,0.45047,0.82669,5.4953e-05,5.4953e-05,5.4953e-05
72,1415.12,0.75779,0.53274,0.82215,0.93697,0.9452,0.97722,0.74119,0.7657,0.45376,0.82922,5.31809e-05,5.31809e-05,5.31809e-05
73,1434.37,0.75444,0.53199,0.8222,0.95374,0.93993,0.97796,0.74331,0.75628,0.45231,0.82737,5.14088e-05,5.14088e-05,5.14088e-05
74,1453.71,0.75584,0.53066,0.82267,0.94928,0.93674,0.97825,0.74577,0.75944,0.44949,0.82829,4.96367e-05,4.96367e-05,4.96367e-05
75,1473.18,0.76051,0.53152,0.81965,0.94585,0.94787,0.98097,0.74598,0.7545,0.44688,0.82776,4.78646e-05,4.78646e-05,4.78646e-05
76,1492.67,0.75376,0.51568,0.82479,0.93661,0.94817,0.98055,0.74754,0.75536,0.44848,0.82803,4.60925e-05,4.60925e-05,4.60925e-05
77,1512.23,0.75057,0.52412,0.82083,0.94646,0.93993,0.9781,0.74633,0.75433,0.44223,0.82771,4.43204e-05,4.43204e-05,4.43204e-05
78,1531.73,0.75818,0.52119,0.8165,0.94685,0.94232,0.97712,0.75202,0.75128,0.44244,0.82637,4.25483e-05,4.25483e-05,4.25483e-05
79,1551.19,0.74909,0.52317,0.82529,0.94527,0.94376,0.97769,0.74201,0.75973,0.44205,0.8275,4.07762e-05,4.07762e-05,4.07762e-05
80,1570.81,0.75049,0.51883,0.82161,0.95735,0.94658,0.98069,0.75252,0.754,0.44199,0.82684,3.90041e-05,3.90041e-05,3.90041e-05
81,1590.25,0.75644,0.51218,0.82207,0.95621,0.94542,0.9799,0.74786,0.75635,0.44122,0.82853,3.7232e-05,3.7232e-05,3.7232e-05
82,1609.86,0.74847,0.51497,0.81847,0.95351,0.94443,0.98004,0.7499,0.75469,0.44049,0.82665,3.54599e-05,3.54599e-05,3.54599e-05
83,1629.4,0.74709,0.51215,0.8183,0.94421,0.95308,0.98071,0.75214,0.74958,0.43616,0.82663,3.36878e-05,3.36878e-05,3.36878e-05
84,1648.97,0.74705,0.50901,0.8164,0.9477,0.95218,0.98021,0.75141,0.74811,0.43587,0.82635,3.19157e-05,3.19157e-05,3.19157e-05
85,1668.42,0.74383,0.51111,0.81636,0.95236,0.94798,0.97892,0.74782,0.75034,0.43683,0.82723,3.01436e-05,3.01436e-05,3.01436e-05
86,1688.14,0.74551,0.51103,0.8182,0.92816,0.95827,0.97778,0.74999,0.74947,0.43662,0.82621,2.83715e-05,2.83715e-05,2.83715e-05
87,1707.7,0.73695,0.50613,0.82183,0.93322,0.96099,0.97919,0.75742,0.74429,0.43427,0.82587,2.65994e-05,2.65994e-05,2.65994e-05
88,1727.22,0.73784,0.50146,0.81824,0.92754,0.96551,0.97905,0.75417,0.74666,0.43457,0.82522,2.48273e-05,2.48273e-05,2.48273e-05
89,1746.86,0.74206,0.50557,0.81832,0.92939,0.95898,0.97903,0.7544,0.74682,0.43153,0.82618,2.30552e-05,2.30552e-05,2.30552e-05
90,1766.64,0.73473,0.50136,0.82092,0.93302,0.95561,0.97982,0.75393,0.74673,0.43234,0.82739,2.12831e-05,2.12831e-05,2.12831e-05
91,1793.08,0.72364,0.51072,0.82057,0.90845,0.96802,0.97791,0.73908,0.7649,0.44871,0.82911,1.9511e-05,1.9511e-05,1.9511e-05
92,1812.33,0.72036,0.49931,0.81993,0.91356,0.95958,0.97773,0.74493,0.76224,0.44661,0.82842,1.77389e-05,1.77389e-05,1.77389e-05
93,1831.58,0.71236,0.4916,0.81634,0.94532,0.94522,0.97906,0.7495,0.75684,0.44112,0.82754,1.59668e-05,1.59668e-05,1.59668e-05
94,1850.82,0.70921,0.48845,0.81925,0.91338,0.96121,0.96815,0.73741,0.75635,0.44038,0.8278,1.41947e-05,1.41947e-05,1.41947e-05
95,1869.75,0.70775,0.48411,0.82324,0.91883,0.96145,0.97891,0.74328,0.75557,0.43872,0.82719,1.24226e-05,1.24226e-05,1.24226e-05
96,1888.9,0.7079,0.4789,0.81733,0.91305,0.96205,0.96968,0.73598,0.75677,0.43833,0.82818,1.06505e-05,1.06505e-05,1.06505e-05
97,1908,0.71362,0.48255,0.81811,0.91674,0.9615,0.97905,0.74644,0.75658,0.43736,0.82766,8.8784e-06,8.8784e-06,8.8784e-06
98,1927.29,0.70408,0.47886,0.81607,0.92921,0.95627,0.97903,0.74608,0.75316,0.43709,0.82703,7.1063e-06,7.1063e-06,7.1063e-06
99,1946.35,0.7015,0.47813,0.81995,0.93821,0.95264,0.97936,0.74767,0.75432,0.43693,0.82726,5.3342e-06,5.3342e-06,5.3342e-06
100,1965.72,0.69022,0.47391,0.80998,0.92116,0.96026,0.97946,0.7484,0.75466,0.436,0.82748,3.5621e-06,3.5621e-06,3.5621e-06
