epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1090.4,0.71549,0.50042,0.81468,0.92987,0.94639,0.97402,0.73768,0.75343,0.44889,0.82508,8.15345e-05,8.15345e-05,8.15345e-05
57,1109.67,0.72277,0.49567,0.81812,0.94607,0.94133,0.97922,0.74198,0.75129,0.44495,0.82291,7.97624e-05,7.97624e-05,7.97624e-05
58,1129,0.71629,0.4873,0.81677,0.94433,0.93034,0.97711,0.7419,0.75048,0.44838,0.82378,7.79903e-05,7.79903e-05,7.79903e-05
59,1148.3,0.71342,0.48717,0.81765,0.94603,0.94089,0.97833,0.74296,0.7477,0.44356,0.82308,7.62182e-05,7.62182e-05,7.62182e-05
60,1167.65,0.71581,0.48676,0.82097,0.92551,0.95787,0.98077,0.75017,0.74329,0.44248,0.82176,7.44461e-05,7.44461e-05,7.44461e-05
61,1187.04,0.72246,0.4864,0.81835,0.93664,0.95039,0.97795,0.74526,0.74303,0.4432,0.8226,7.2674e-05,7.2674e-05,7.2674e-05
62,1206.39,0.70543,0.47912,0.82119,0.9471,0.91669,0.97527,0.74653,0.74019,0.44036,0.82298,7.09019e-05,7.09019e-05,7.09019e-05
63,1225.89,0.70593,0.47685,0.81424,0.94094,0.94991,0.97804,0.74514,0.74054,0.43664,0.82276,6.91298e-05,6.91298e-05,6.91298e-05
64,1245.4,0.70369,0.47237,0.81525,0.93935,0.94553,0.98137,0.74633,0.74808,0.43516,0.82353,6.73577e-05,6.73577e-05,6.73577e-05
65,1264.98,0.69286,0.46202,0.81267,0.93678,0.95066,0.97989,0.74279,0.74569,0.43339,0.82279,6.55856e-05,6.55856e-05,6.55856e-05
66,1284.63,0.69396,0.46691,0.81412,0.95983,0.94084,0.9785,0.74628,0.74119,0.43401,0.8221,6.38135e-05,6.38135e-05,6.38135e-05
67,1304.16,0.69683,0.46601,0.81318,0.94714,0.9519,0.98234,0.75117,0.7374,0.43193,0.82229,6.20414e-05,6.20414e-05,6.20414e-05
68,1323.59,0.70282,0.46332,0.81523,0.94337,0.93361,0.97986,0.74684,0.74755,0.42967,0.82234,6.02693e-05,6.02693e-05,6.02693e-05
69,1343.4,0.69822,0.46141,0.81321,0.95379,0.93402,0.98078,0.74644,0.74492,0.43235,0.82323,5.84972e-05,5.84972e-05,5.84972e-05
70,1362.64,0.69516,0.4594,0.81492,0.94151,0.95041,0.98265,0.74641,0.74299,0.42966,0.82429,5.67251e-05,5.67251e-05,5.67251e-05
71,1381.95,0.6916,0.45517,0.81254,0.95363,0.93568,0.98112,0.7471,0.74637,0.4328,0.82286,5.4953e-05,5.4953e-05,5.4953e-05
72,1401.4,0.68732,0.45076,0.81051,0.94964,0.94073,0.97948,0.746,0.74914,0.42812,0.82271,5.31809e-05,5.31809e-05,5.31809e-05
73,1420.86,0.68197,0.45199,0.81623,0.94703,0.93212,0.97952,0.74951,0.73817,0.42435,0.8215,5.14088e-05,5.14088e-05,5.14088e-05
74,1439.95,0.68758,0.45221,0.81228,0.9605,0.9315,0.98341,0.74758,0.73735,0.42497,0.82227,4.96367e-05,4.96367e-05,4.96367e-05
75,1459.45,0.68403,0.44302,0.80997,0.9585,0.92922,0.98145,0.74773,0.74446,0.4253,0.82341,4.78646e-05,4.78646e-05,4.78646e-05
76,1478.85,0.68053,0.44505,0.81509,0.96145,0.9288,0.9802,0.74891,0.7369,0.42341,0.82205,4.60925e-05,4.60925e-05,4.60925e-05
77,1498.18,0.67736,0.44025,0.81186,0.95701,0.9305,0.98117,0.74917,0.73811,0.42323,0.82217,4.43204e-05,4.43204e-05,4.43204e-05
78,1517.5,0.67823,0.43839,0.81004,0.95571,0.92934,0.98101,0.74808,0.73876,0.4218,0.82035,4.25483e-05,4.25483e-05,4.25483e-05
79,1536.84,0.67814,0.44168,0.81059,0.95597,0.93888,0.98236,0.74985,0.73592,0.4199,0.82126,4.07762e-05,4.07762e-05,4.07762e-05
80,1556.32,0.67878,0.43765,0.81329,0.95547,0.93118,0.98229,0.75054,0.7379,0.41954,0.82203,3.90041e-05,3.90041e-05,3.90041e-05
81,1575.63,0.66837,0.43279,0.81253,0.94341,0.94607,0.98228,0.75235,0.73329,0.4181,0.82154,3.7232e-05,3.7232e-05,3.7232e-05
82,1595.2,0.66541,0.43267,0.81107,0.94215,0.95189,0.98238,0.75039,0.73255,0.41886,0.82173,3.54599e-05,3.54599e-05,3.54599e-05
83,1614.52,0.67177,0.43177,0.80841,0.95509,0.9421,0.98339,0.75029,0.73434,0.41862,0.82168,3.36878e-05,3.36878e-05,3.36878e-05
84,1634.06,0.66723,0.42953,0.81058,0.95803,0.93204,0.98195,0.7508,0.73413,0.41822,0.82193,3.19157e-05,3.19157e-05,3.19157e-05
85,1653.46,0.66064,0.42796,0.80877,0.95045,0.94708,0.98265,0.74912,0.73477,0.41962,0.82273,3.01436e-05,3.01436e-05,3.01436e-05
86,1672.83,0.65537,0.42325,0.80643,0.95317,0.94067,0.98224,0.7514,0.72838,0.41615,0.82087,2.83715e-05,2.83715e-05,2.83715e-05
87,1692.33,0.66564,0.42538,0.80858,0.9597,0.93976,0.98334,0.7509,0.7329,0.41514,0.82162,2.65994e-05,2.65994e-05,2.65994e-05
88,1711.82,0.65751,0.41998,0.80861,0.96091,0.9388,0.9847,0.75518,0.72822,0.41248,0.82051,2.48273e-05,2.48273e-05,2.48273e-05
89,1731.28,0.65122,0.41915,0.80597,0.95841,0.94293,0.98246,0.75319,0.72682,0.413,0.82076,2.30552e-05,2.30552e-05,2.30552e-05
90,1750.54,0.65223,0.42103,0.8069,0.95357,0.94112,0.98268,0.75502,0.73045,0.41245,0.82067,2.12831e-05,2.12831e-05,2.12831e-05
91,1777.11,0.64858,0.41756,0.80761,0.95995,0.9376,0.9821,0.7512,0.72665,0.41239,0.82099,1.9511e-05,1.9511e-05,1.9511e-05
92,1796.44,0.65691,0.41625,0.80888,0.95594,0.93873,0.98116,0.75319,0.72546,0.413,0.82005,1.77389e-05,1.77389e-05,1.77389e-05
93,1815.83,0.64936,0.41549,0.80454,0.95385,0.94391,0.98168,0.75378,0.72564,0.41088,0.82032,1.59668e-05,1.59668e-05,1.59668e-05
94,1835.09,0.65404,0.41676,0.81019,0.94842,0.94249,0.98191,0.75512,0.72506,0.40998,0.82045,1.41947e-05,1.41947e-05,1.41947e-05
95,1854.05,0.65501,0.41784,0.81098,0.95054,0.94258,0.98252,0.75369,0.7272,0.41029,0.82075,1.24226e-05,1.24226e-05,1.24226e-05
96,1873.25,0.64704,0.41076,0.80605,0.95588,0.94334,0.98263,0.7525,0.72612,0.40739,0.82052,1.06505e-05,1.06505e-05,1.06505e-05
97,1892.78,0.64986,0.41338,0.80599,0.9568,0.94241,0.98315,0.75525,0.72693,0.40802,0.82084,8.8784e-06,8.8784e-06,8.8784e-06
98,1912.23,0.64389,0.41016,0.80603,0.95738,0.94217,0.98333,0.75223,0.72736,0.40858,0.82114,7.1063e-06,7.1063e-06,7.1063e-06
99,1931.83,0.6475,0.41021,0.80848,0.95171,0.94877,0.98511,0.75562,0.7285,0.40637,0.82163,5.3342e-06,5.3342e-06,5.3342e-06
100,1951.3,0.63751,0.40712,0.80178,0.95596,0.94307,0.98494,0.75475,0.72722,0.40687,0.82134,3.5621e-06,3.5621e-06,3.5621e-06
