epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,299.391,0.90099,0.95992,0.84302,0.86154,0.83232,0.90634,0.65416,0.83142,0.60406,0.83512,0.000154191,0.000154191,0.000154191
16,319.271,0.90035,0.93573,0.84209,0.82881,0.87598,0.91772,0.66317,0.81797,0.59677,0.83364,0.000152418,0.000152418,0.000152418
17,338.976,0.88856,0.90977,0.84682,0.9314,0.81805,0.92644,0.66674,0.81177,0.58478,0.83525,0.000150646,0.000150646,0.000150646
18,358.749,0.87489,0.88346,0.8405,0.8813,0.83989,0.90658,0.66102,0.8166,0.58159,0.83434,0.000148874,0.000148874,0.000148874
19,378.485,0.87886,0.84945,0.84164,0.89858,0.86791,0.93189,0.67948,0.81108,0.57534,0.83333,0.000147102,0.000147102,0.000147102
20,398.306,0.87512,0.83407,0.84276,0.87778,0.86006,0.90986,0.66521,0.81229,0.57082,0.83629,0.00014533,0.00014533,0.00014533
21,417.878,0.8597,0.80234,0.83838,0.92899,0.86578,0.92597,0.6819,0.79553,0.5508,0.83011,0.000143558,0.000143558,0.000143558
22,437.756,0.86195,0.78904,0.83994,0.91418,0.88338,0.93926,0.69261,0.79365,0.54256,0.83287,0.000141786,0.000141786,0.000141786
23,457.412,0.84796,0.76154,0.83627,0.92381,0.88955,0.94833,0.70121,0.79954,0.53427,0.83003,0.000140014,0.000140014,0.000140014
24,477.231,0.8404,0.75291,0.8309,0.92593,0.85914,0.94522,0.69001,0.80004,0.53376,0.83159,0.000138242,0.000138242,0.000138242
25,496.922,0.84142,0.73511,0.83582,0.92346,0.87873,0.95668,0.7036,0.79483,0.5315,0.83019,0.00013647,0.00013647,0.00013647
26,516.601,0.84263,0.7182,0.83595,0.90732,0.89524,0.95352,0.70656,0.79267,0.51512,0.83013,0.000134697,0.000134697,0.000134697
27,536.38,0.84059,0.7109,0.8368,0.89114,0.93188,0.9697,0.72015,0.79113,0.51526,0.83113,0.000132925,0.000132925,0.000132925
28,556.053,0.82145,0.6889,0.83546,0.93423,0.89804,0.96961,0.7205,0.77941,0.50962,0.8288,0.000131153,0.000131153,0.000131153
29,575.371,0.82625,0.68085,0.83314,0.93632,0.91717,0.95974,0.71584,0.77641,0.50211,0.82809,0.000129381,0.000129381,0.000129381
30,594.757,0.80905,0.67787,0.82915,0.92317,0.8989,0.95569,0.71156,0.78285,0.50465,0.82743,0.000127609,0.000127609,0.000127609
31,614.512,0.81904,0.66474,0.83174,0.92838,0.91261,0.96955,0.72775,0.77754,0.50332,0.8278,0.000125837,0.000125837,0.000125837
32,634.346,0.81488,0.6503,0.83199,0.93279,0.91322,0.97203,0.72767,0.77805,0.49436,0.82856,0.000124065,0.000124065,0.000124065
33,653.913,0.80774,0.64606,0.82929,0.93898,0.89751,0.97145,0.73314,0.77048,0.4929,0.82867,0.000122293,0.000122293,0.000122293
34,673.54,0.80665,0.63628,0.82878,0.94069,0.90731,0.97257,0.72778,0.7682,0.49554,0.82657,0.000120521,0.000120521,0.000120521
35,693.323,0.80704,0.62845,0.83269,0.93277,0.91153,0.97192,0.72999,0.75916,0.48565,0.82504,0.000118749,0.000118749,0.000118749
36,713.059,0.80957,0.61926,0.82906,0.94134,0.91686,0.97829,0.73142,0.76113,0.48095,0.8262,0.000116976,0.000116976,0.000116976
37,732.786,0.79222,0.61581,0.83106,0.93287,0.91564,0.97567,0.73463,0.76388,0.48678,0.82887,0.000115204,0.000115204,0.000115204
38,752.776,0.79257,0.60734,0.82844,0.94494,0.91608,0.9754,0.73466,0.76131,0.4749,0.82534,0.000113432,0.000113432,0.000113432
39,772.765,0.80662,0.60839,0.82914,0.94038,0.91679,0.97471,0.73001,0.77284,0.47952,0.82748,0.00011166,0.00011166,0.00011166
40,792.591,0.79289,0.5888,0.82951,0.94273,0.91839,0.97577,0.73801,0.76938,0.47161,0.82777,0.000109888,0.000109888,0.000109888
41,812.462,0.78829,0.58326,0.82776,0.93414,0.92277,0.97711,0.74129,0.76194,0.47487,0.82458,0.000108116,0.000108116,0.000108116
42,832.388,0.79488,0.58085,0.82465,0.9169,0.93664,0.97415,0.73359,0.76447,0.47382,0.82436,0.000106344,0.000106344,0.000106344
43,852.237,0.78083,0.57407,0.82489,0.94146,0.92985,0.97807,0.74443,0.75736,0.46693,0.82231,0.000104572,0.000104572,0.000104572
44,872.078,0.78221,0.56249,0.8258,0.93683,0.93746,0.9769,0.7402,0.76051,0.46323,0.82638,0.0001028,0.0001028,0.0001028
45,891.897,0.77763,0.56475,0.82557,0.94158,0.92151,0.97706,0.74215,0.74868,0.45632,0.8237,0.000101028,0.000101028,0.000101028
46,911.648,0.77129,0.56064,0.82598,0.94227,0.92724,0.97937,0.74187,0.75709,0.45666,0.82379,9.92555e-05,9.92555e-05,9.92555e-05
47,931.353,0.7796,0.55963,0.82733,0.88202,0.97091,0.97597,0.73854,0.75172,0.46586,0.82697,9.74834e-05,9.74834e-05,9.74834e-05
48,951.27,0.76925,0.55111,0.82311,0.89615,0.97248,0.98073,0.73783,0.75063,0.45913,0.82534,9.57113e-05,9.57113e-05,9.57113e-05
49,971.074,0.77066,0.54586,0.8226,0.93463,0.93914,0.97074,0.73284,0.76478,0.45636,0.82552,9.39392e-05,9.39392e-05,9.39392e-05
50,990.75,0.76601,0.53792,0.82731,0.93349,0.93689,0.97808,0.74254,0.75682,0.4461,0.82718,9.21671e-05,9.21671e-05,9.21671e-05
51,1010.27,0.76411,0.53726,0.82208,0.93916,0.91888,0.97246,0.74489,0.75481,0.44696,0.82579,9.0395e-05,9.0395e-05,9.0395e-05
52,1029.75,0.76286,0.5344,0.82051,0.89242,0.97262,0.97822,0.74548,0.7448,0.44371,0.82377,8.86229e-05,8.86229e-05,8.86229e-05
53,1049.01,0.75547,0.52897,0.82351,0.90607,0.96604,0.97737,0.74207,0.76145,0.45261,0.8253,8.68508e-05,8.68508e-05,8.68508e-05
54,1068.79,0.75039,0.52097,0.82239,0.94131,0.92817,0.98034,0.74207,0.75036,0.44187,0.82506,8.50787e-05,8.50787e-05,8.50787e-05
55,1088.42,0.76246,0.52442,0.824,0.92275,0.93897,0.97985,0.74657,0.74536,0.43991,0.82332,8.33066e-05,8.33066e-05,8.33066e-05
56,1108.14,0.75124,0.51906,0.82211,0.93129,0.96829,0.98116,0.74796,0.74925,0.4402,0.82451,8.15345e-05,8.15345e-05,8.15345e-05
57,1127.81,0.76881,0.52702,0.82252,0.94621,0.93137,0.98057,0.74597,0.7492,0.4403,0.8231,7.97624e-05,7.97624e-05,7.97624e-05
58,1147.46,0.74609,0.50781,0.81978,0.94471,0.92883,0.98324,0.75468,0.74461,0.43181,0.82522,7.79903e-05,7.79903e-05,7.79903e-05
59,1167.22,0.7553,0.51056,0.82398,0.94925,0.92032,0.98144,0.74928,0.74793,0.43683,0.82481,7.62182e-05,7.62182e-05,7.62182e-05
60,1186.98,0.75002,0.50816,0.8185,0.94521,0.95441,0.98523,0.74603,0.74752,0.43274,0.82525,7.44461e-05,7.44461e-05,7.44461e-05
61,1206.79,0.74906,0.51128,0.82127,0.93756,0.94755,0.97676,0.7478,0.73782,0.42676,0.8239,7.2674e-05,7.2674e-05,7.2674e-05
62,1226.47,0.73632,0.50088,0.82012,0.93155,0.94437,0.97976,0.74432,0.74288,0.43101,0.82256,7.09019e-05,7.09019e-05,7.09019e-05
63,1246.3,0.73624,0.49723,0.81925,0.89806,0.97802,0.98036,0.74849,0.73782,0.42416,0.82189,6.91298e-05,6.91298e-05,6.91298e-05
64,1265.98,0.75225,0.49755,0.82021,0.8994,0.97684,0.97821,0.74901,0.74426,0.42979,0.82424,6.73577e-05,6.73577e-05,6.73577e-05
65,1285.64,0.73379,0.49403,0.81874,0.93881,0.95575,0.98254,0.7533,0.7409,0.42534,0.82225,6.55856e-05,6.55856e-05,6.55856e-05
66,1305.27,0.7313,0.49234,0.82085,0.93986,0.95703,0.98389,0.74996,0.74307,0.42512,0.82568,6.38135e-05,6.38135e-05,6.38135e-05
67,1324.98,0.73443,0.48974,0.8178,0.94625,0.95567,0.98269,0.74991,0.73952,0.42596,0.82381,6.20414e-05,6.20414e-05,6.20414e-05
68,1344.64,0.73119,0.48597,0.8187,0.93954,0.95381,0.98078,0.75119,0.73969,0.42326,0.82423,6.02693e-05,6.02693e-05,6.02693e-05
69,1364.33,0.72481,0.47999,0.81784,0.949,0.95843,0.98143,0.75404,0.73697,0.42186,0.82202,5.84972e-05,5.84972e-05,5.84972e-05
70,1383.99,0.73105,0.4826,0.81768,0.9382,0.96084,0.98157,0.75434,0.73693,0.41966,0.82264,5.67251e-05,5.67251e-05,5.67251e-05
71,1403.53,0.71427,0.47211,0.81426,0.93978,0.95086,0.97944,0.75842,0.73658,0.41815,0.82205,5.4953e-05,5.4953e-05,5.4953e-05
72,1423.15,0.71853,0.47406,0.81681,0.94415,0.95713,0.9797,0.74624,0.74013,0.41795,0.82355,5.31809e-05,5.31809e-05,5.31809e-05
73,1443.06,0.71589,0.47294,0.8154,0.94833,0.95237,0.98358,0.75546,0.73764,0.41371,0.82337,5.14088e-05,5.14088e-05,5.14088e-05
74,1462.8,0.71443,0.47188,0.81725,0.94046,0.95519,0.98292,0.75573,0.73525,0.41755,0.82359,4.96367e-05,4.96367e-05,4.96367e-05
75,1482.34,0.72435,0.47401,0.81334,0.92774,0.96653,0.98018,0.74918,0.7352,0.41569,0.82279,4.78646e-05,4.78646e-05,4.78646e-05
76,1501.93,0.71069,0.46051,0.8182,0.93529,0.96071,0.97951,0.7499,0.73382,0.41439,0.82391,4.60925e-05,4.60925e-05,4.60925e-05
77,1521.45,0.713,0.46939,0.81504,0.94398,0.95721,0.97993,0.75208,0.73501,0.41127,0.82315,4.43204e-05,4.43204e-05,4.43204e-05
78,1541.16,0.71775,0.46509,0.81126,0.93537,0.95273,0.98212,0.75312,0.73242,0.41082,0.82231,4.25483e-05,4.25483e-05,4.25483e-05
79,1560.8,0.71449,0.46968,0.81931,0.94151,0.9525,0.98078,0.7533,0.73561,0.41188,0.82296,4.07762e-05,4.07762e-05,4.07762e-05
80,1580.46,0.71059,0.46547,0.81579,0.94312,0.95649,0.98445,0.76181,0.73262,0.40817,0.82302,3.90041e-05,3.90041e-05,3.90041e-05
81,1600.19,0.71118,0.45871,0.81612,0.94477,0.961,0.98192,0.76043,0.73436,0.41056,0.82346,3.7232e-05,3.7232e-05,3.7232e-05
82,1619.86,0.70765,0.45774,0.81331,0.9338,0.96366,0.97973,0.75444,0.73349,0.41141,0.82256,3.54599e-05,3.54599e-05,3.54599e-05
83,1639.65,0.71142,0.45876,0.81297,0.94081,0.95912,0.98093,0.75647,0.72996,0.4086,0.82219,3.36878e-05,3.36878e-05,3.36878e-05
84,1659.3,0.70852,0.45275,0.81061,0.93582,0.96128,0.98146,0.75507,0.73396,0.4104,0.82324,3.19157e-05,3.19157e-05,3.19157e-05
85,1679.15,0.70536,0.45693,0.81132,0.94142,0.95996,0.98304,0.76016,0.73081,0.40364,0.82346,3.01436e-05,3.01436e-05,3.01436e-05
86,1698.9,0.7038,0.4575,0.81165,0.9422,0.9634,0.9822,0.75652,0.7276,0.40022,0.82197,2.83715e-05,2.83715e-05,2.83715e-05
87,1718.5,0.70059,0.45075,0.81618,0.94198,0.95977,0.98286,0.75791,0.72471,0.40516,0.8212,2.65994e-05,2.65994e-05,2.65994e-05
88,1738.28,0.6987,0.44495,0.81236,0.94351,0.95871,0.98264,0.75636,0.72758,0.40416,0.82158,2.48273e-05,2.48273e-05,2.48273e-05
89,1758.1,0.70413,0.45153,0.8135,0.94273,0.9596,0.98282,0.76067,0.7302,0.40479,0.82182,2.30552e-05,2.30552e-05,2.30552e-05
90,1777.81,0.69585,0.44432,0.81569,0.94679,0.95819,0.98365,0.76172,0.72625,0.40325,0.82258,2.12831e-05,2.12831e-05,2.12831e-05
91,1804.4,0.68956,0.45185,0.81577,0.94327,0.94445,0.97734,0.74765,0.74712,0.42006,0.82507,1.9511e-05,1.9511e-05,1.9511e-05
92,1823.81,0.68183,0.43923,0.81188,0.94659,0.95124,0.98111,0.75413,0.7397,0.41657,0.82313,1.77389e-05,1.77389e-05,1.77389e-05
93,1843.1,0.66933,0.43324,0.80812,0.94513,0.95055,0.98217,0.7548,0.73759,0.41262,0.82361,1.59668e-05,1.59668e-05,1.59668e-05
94,1862.38,0.67369,0.43427,0.81244,0.93992,0.95169,0.98155,0.75535,0.73687,0.41169,0.82358,1.41947e-05,1.41947e-05,1.41947e-05
95,1881.68,0.67226,0.43063,0.81492,0.93685,0.95391,0.98293,0.7576,0.73494,0.41118,0.82345,1.24226e-05,1.24226e-05,1.24226e-05
96,1901.05,0.66336,0.42268,0.80886,0.95048,0.9394,0.98314,0.75803,0.73442,0.40768,0.82341,1.06505e-05,1.06505e-05,1.06505e-05
97,1920.26,0.67263,0.42621,0.80996,0.94126,0.94958,0.98258,0.75292,0.73658,0.40892,0.82391,8.8784e-06,8.8784e-06,8.8784e-06
98,1939.56,0.66573,0.4228,0.80977,0.9363,0.95973,0.98367,0.75528,0.73424,0.4065,0.82352,7.1063e-06,7.1063e-06,7.1063e-06
99,1958.78,0.6649,0.42204,0.81136,0.95357,0.94772,0.983,0.75672,0.7353,0.40675,0.82393,5.3342e-06,5.3342e-06,5.3342e-06
100,1978,0.65291,0.41915,0.80494,0.95408,0.94796,0.98278,0.75894,0.73444,0.40701,0.82381,3.5621e-06,3.5621e-06,3.5621e-06
